Omrade,Omrnr,Linjenr,Linjenr_2,Aar,Dato,Dato_,Kl,Refnr,Adhann,Adhunn,Adubest,Kyll,Kyll_2,Ubest,Kyllald,Art,Kalktot,Linjeavst,Linjeavst_2,Flavst,RepTax,Stokk,Merknader
Børgefjell,2,1,1,1998,1998-08-19T22:00:00Z,20.8.,1899-12-30T12:15:00Z,13,0,0,3,6,6,0,Små,1,9,30,30,4,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T07:50:00Z,1,1,0,0,0,0,0,NA,1,1,20,20,2,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T08:00:00Z,2,0,1,0,6,6,0,Middels,1,7,40,40,1,1,Stand,Trolig flere kyllinger
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T08:15:00Z,3,0,1,0,7,7,0,Store,1,8,5,5,2,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T08:25:00Z,4,0,1,0,12,12,0,Store,1,13,15,15,2,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T08:35:00Z,5,1,0,0,0,0,0,NA,1,1,20,20,NA,1,Støkk,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T09:15:00Z,6,0,0,3,5,5,0,Store,1,8,130,130,2,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T11:10:00Z,8,0,0,3,0,0,0,NA,1,3,15,15,NA,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T11:35:00Z,9,0,1,0,6,6,0,Store,1,7,0,0,2,1,Stand,5 store og 1 liten kylling
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T11:45:00Z,10,0,1,0,11,11,0,Store,1,12,40,40,1,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T12:00:00Z,11,0,1,0,0,0,0,NA,1,1,60,60,3,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T12:20:00Z,12,1,1,0,9,9,0,Store,1,11,80,80,3,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T12:30:00Z,13,1,0,0,0,0,0,NA,1,1,150,150,2,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T12:50:00Z,14,1,1,0,6,6,0,Små,1,8,10,10,1,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T13:10:00Z,15,1,0,0,0,0,0,NA,1,1,130,130,3,1,Stand,NA
Børgefjell,2,2,2,1998,1998-08-20T22:00:00Z,21.8.,1899-12-30T13:15:00Z,16,1,0,0,0,0,0,NA,1,1,50,50,NA,1,Støkk,NA
Åmotsdalen,3,2,2,1998,1998-08-24T22:00:00Z,25.8.,1899-12-30T14:30:00Z,1,0,0,1,6,6,0,Middels,1,7,25,25,5,1,Støkk,NA
Åmotsdalen,3,2,2,1998,1998-08-24T22:00:00Z,25.8.,1899-12-30T14:45:00Z,2,0,0,1,3,3,0,Store,1,4,150,150,3,1,Stand,NA
Åmotsdalen,3,1,1,1998,1998-08-25T22:00:00Z,26.8.,1899-12-30T09:35:00Z,1,0,1,1,5,5,0,Store,1,7,13,13,1,1,Stand,NA
Åmotsdalen,3,1,1,1998,1998-08-25T22:00:00Z,26.8.,1899-12-30T11:10:00Z,2,0,1,1,8,8,0,Store,1,10,0,0,1,1,Stand,NA
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T08:05:00Z,1,1,0,0,1,1,0,Store,1,2,8,8,1,1,Stand,NA
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T08:25:00Z,2,0,0,1,0,0,0,NA,1,1,5,5,2,1,Stand,NA
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T09:00:00Z,3,1,1,0,7,7,0,Store,1,9,15,15,4,1,Stand,NA
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T09:40:00Z,4,1,1,0,2,2,0,Middels,1,4,25,25,1,1,Stand,Sansynligvis flere kyllinger
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T09:45:00Z,5,1,1,0,7,7,0,Store,1,9,0,0,1,1,Stand,NA
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T11:20:00Z,6,1,1,0,0,0,0,NA,1,2,12,12,NA,1,Stand,NA
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T13:00:00Z,7,0,0,1,0,0,0,NA,1,1,50,50,NA,1,Støkk,Tett skog
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T13:20:00Z,8,1,1,0,5,5,0,Store,1,7,50,50,NA,1,Støkk,Sansynligvis flere kyllinger
Åmotsdalen,3,3,3,1998,1998-08-26T22:00:00Z,27.8.,1899-12-30T14:10:00Z,9,0,0,1,0,0,0,NA,1,1,15,15,15,1,Støkk,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T08:55:00Z,1,0,1,0,3,3,0,små,5,7,0,0,2,1,Stand,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T09:10:00Z,2,0,1,0,0,0,0,NA,1,1,18,18,10,1,Stand,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T09:30:00Z,3,2,1,0,11,11,0,store,1,25,30,30,3,1,Stand,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T12:20:00Z,4,0,1,0,0,0,0,NA,1,1,25,25,2,1,Stand,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T12:35:00Z,5,1,1,0,1,1,0,små,1,4,35,35,5,1,Stand,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T13:35:00Z,6,1,1,0,0,0,0,NA,1,2,12,12,3,1,Stand,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T15:45:00Z,7,0,1,0,2,2,0,små,1,5,3,3,3,1,Støkk av hund,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T16:50:00Z,8,0,0,1,1,1,0,NA,7,3,35,35,1,1,Stand,NA
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T17:15:00Z,9,1,1,0,2,2,0,små,1,6,12,12,15,1,Stand,pipkyllinger
Møsvatn,5,1,1,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T17:25:00Z,10,0,0,1,0,0,0,NA,7,1,3,3,1,1,Stand,NA
Åmotsdalen,3,2,2,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T16:20:00Z,1,1,1,0,3,3,0,middels,1,8,15,15,2,1,Stand,NA
Åmotsdalen,3,2,2,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T17:00:00Z,2,1,1,0,2,2,0,middels,1,6,35,35,NA,1,Stand,NA
Åmotsdalen,3,2,2,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T18:20:00Z,3,1,0,0,1,1,0,middels,1,3,18,18,1,1,Stand,NA
Åmotsdalen,3,2,2,1999,1999-08-07T22:00:00Z,8.8.,1899-12-30T19:10:00Z,4,1,1,0,6,6,0,middels,1,14,31,31,2,1,Stand,NA
Møsvatn,5,2,2,1999,1999-08-08T22:00:00Z,9.8.,1899-12-30T08:25:00Z,1,1,1,0,0,0,0,NA,1,2,80,80,NA,1,Støkk av hund,NA
Møsvatn,5,2,2,1999,1999-08-08T22:00:00Z,9.8.,1899-12-30T10:15:00Z,2,1,0,0,0,0,0,NA,1,1,65,65,1,1,Stand,NA
Møsvatn,5,2,2,1999,1999-08-08T22:00:00Z,9.8.,1899-12-30T16:10:00Z,3,1,0,0,0,0,0,NA,1,1,1,1,1,1,Støkk av hund,NA
Åmotsdalen,3,1,1,1999,1999-08-08T22:00:00Z,9.8.,1899-12-30T11:10:00Z,1,1,1,0,0,0,0,NA,1,2,35,35,0,1,Støkk av hund,Voksne avleder
Åmotsdalen,3,1,1,1999,1999-08-08T22:00:00Z,9.8.,1899-12-30T11:45:00Z,2,0,1,0,0,0,0,NA,1,1,0,0,5,1,Støkk av hund,NA
Åmotsdalen,3,1,1,1999,1999-08-08T22:00:00Z,9.8.,1899-12-30T12:00:00Z,3,1,1,0,7,7,0,middels,1,16,48,48,5,1,Stand,NA
Åmotsdalen,3,1,1,1999,1999-08-08T22:00:00Z,9.8.,1899-12-30T12:25:00Z,4,1,1,0,0,0,0,NA,1,2,38,38,10,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T07:20:00Z,1,1,1,0,6,6,0,middels,1,14,0,0,5,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T08:40:00Z,2,1,0,0,3,3,0,middels,1,7,31,31,1,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T09:05:00Z,3,1,1,0,12,12,0,middels,1,26,107,107,5,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T09:25:00Z,4,0,0,1,0,0,0,NA,1,1,25,25,2,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T09:55:00Z,5,1,0,1,4,4,0,NA,1,10,100,100,1,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T10:15:00Z,6,0,0,1,7,7,0,middels,1,15,6,6,5,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T10:25:00Z,7,1,1,0,6,6,0,små,1,14,38,38,1,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T15:20:00Z,8,0,0,1,4,4,0,små,1,9,68,68,5,1,Stand,NA
Åmotsdalen,3,4,4,1999,1999-08-16T22:00:00Z,17.8.,1899-12-30T15:35:00Z,9,0,0,1,7,7,0,middels,1,15,50,50,5,1,Stand,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T11:10:00Z,1,1,1,0,6,6,0,middels,2,14,29,29,100,1,Støkk av hund,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T11:55:00Z,2,1,1,0,1,1,0,middels,1,4,49,49,10,1,Stand,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T12:10:00Z,3,1,1,0,6,6,0,middels,1,14,14,14,5,1,Stand,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T13:15:00Z,4,1,0,0,0,0,0,NA,1,1,100,100,NA,1,Støkk av hund,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T13:45:00Z,5,1,1,0,0,0,0,NA,1,2,24,24,5,1,Stand,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T14:10:00Z,6,0,1,0,3,3,0,små,1,7,2,2,0,1,Stand,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T17:05:00Z,7,0,0,1,1,1,0,Middels,1,2,100,100,NA,1,Stand,Antall ad og juv er min.
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T17:45:00Z,8,1,0,1,8,8,0,middels,1,18,81,81,5,1,Stand,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T18:10:00Z,9,1,1,0,0,0,0,NA,1,2,6,6,1,1,Stand,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T18:55:00Z,10,0,0,0,6,6,0,middels,1,12,3,3,5,1,Stand,NA
Åmotsdalen,3,3,3,1999,1999-08-17T22:00:00Z,18.8.,1899-12-30T19:10:00Z,11,0,0,1,0,0,0,NA,1,1,16,16,0,1,Stand,NA
Børgefjell,2,3,3,1999,1999-08-23T22:00:00Z,24.8.,1899-12-30T12:15:00Z,1,1,0,0,0,0,0,NA,1,1,10,10,2,1,Stand,NA
Børgefjell,2,3,3,1999,1999-08-23T22:00:00Z,24.8.,1899-12-30T13:40:00Z,2,0,1,0,5,5,0,Store,1,11,150,150,2,1,Stand,NA
Børgefjell,2,3,3,1999,1999-08-23T22:00:00Z,24.8.,1899-12-30T13:50:00Z,3,0,0,4,0,0,0,NA,1,4,10,10,2,1,Støkk av hund,NA
Børgefjell,2,3,3,1999,1999-08-23T22:00:00Z,24.8.,1899-12-30T14:20:00Z,4,1,0,0,0,0,0,NA,1,1,50,50,NA,1,Stand,NA
Børgefjell,2,3,3,1999,1999-08-23T22:00:00Z,24.8.,1899-12-30T14:20:00Z,5,1,0,0,0,0,0,NA,1,1,110,110,NA,1,Stand,NA
Børgefjell,2,3,3,1999,1999-08-23T22:00:00Z,24.8.,1899-12-30T16:05:00Z,6,0,0,0,0,0,20,NA,1,20,90,90,NA,1,Stand,NA
Børgefjell,2,3,3,1999,1999-08-23T22:00:00Z,24.8.,1899-12-30T16:30:00Z,7,1,0,0,3,3,0,Store,1,7,40,40,2,1,Stand,NA
Børgefjell,2,3,3,1999,1999-08-23T22:00:00Z,24.8.,1899-12-30T16:55:00Z,8,1,2,0,0,0,0,NA,1,3,10,10,NA,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T07:40:00Z,1,1,0,1,0,0,0,NA,1,2,15,15,NA,1,Støkk av hund,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T08:00:00Z,2,0,1,0,7,7,0,Store,1,15,40,40,2,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T08:10:00Z,3,0,0,0,5,5,0,Store,1,5,5,5,2,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T08:30:00Z,4,0,1,0,3,3,0,Middels,1,4,5,5,2,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T08:45:00Z,5,0,1,0,1,1,0,Små,1,2,75,75,NA,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T09:00:00Z,6,2,2,0,0,0,0,NA,1,4,70,70,5,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T09:10:00Z,7,1,0,0,0,0,0,NA,1,1,30,30,NA,1,Støkk av hund,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T09:15:00Z,8,0,1,0,7,7,0,Store,1,15,60,60,5,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T09:25:00Z,9,0,1,4,0,0,0,NA,1,5,30,30,5,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T09:45:00Z,10,1,1,0,2,2,0,Store,1,6,120,120,2,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T10:00:00Z,11,1,1,0,3,3,0,Store,1,8,80,80,10,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T10:10:00Z,12,1,1,0,2,2,0,Store,1,6,90,90,7,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T11:55:00Z,13,0,1,0,8,8,0,Store,1,17,40,40,2,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T12:20:00Z,14,0,1,0,6,6,0,Store,1,13,70,70,2,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T12:30:00Z,15,0,1,0,3,3,0,Store,2,7,40,40,10,1,Stand,Fjellrype
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T13:20:00Z,16,2,2,0,0,0,0,NA,1,4,10,10,NA,1,NA,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T13:25:00Z,17,0,1,0,10,10,0,NA,1,21,110,110,10,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T14:10:00Z,18,0,1,0,0,0,0,NA,1,1,50,50,5,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T14:20:00Z,19,0,1,0,5,5,0,NA,1,11,20,20,2,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T15:40:00Z,20,1,1,0,0,0,0,NA,1,2,50,50,NA,1,Støkk av hund,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T15:45:00Z,21,1,0,0,4,4,0,Små,1,9,60,60,NA,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T15:50:00Z,22,1,1,0,0,0,0,NA,1,2,150,150,NA,1,Støkk av hund,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T16:00:00Z,23,2,0,0,0,0,0,NA,1,2,20,20,NA,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T16:40:00Z,24,2,0,2,0,0,0,NA,1,4,10,10,NA,1,Stand,NA
Børgefjell,2,1,1,1999,1999-08-24T22:00:00Z,25.8.,1899-12-30T16:45:00Z,25,1,0,1,0,0,0,NA,1,2,120,120,NA,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T06:50:00Z,1,1,1,0,3,3,0,Store,1,8,0,0,2,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T07:00:00Z,2,1,1,0,3,3,0,Store,1,8,10,10,2,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T07:05:00Z,3,1,0,0,0,0,0,NA,1,1,20,20,2,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T07:20:00Z,4,1,1,0,6,6,0,Store,1,14,35,35,NA,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T11:00:00Z,6,0,1,0,3,3,0,Store,1,7,20,20,5,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T11:10:00Z,7,0,1,0,1,1,0,Store,1,3,10,10,2,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T11:30:00Z,8,1,0,0,0,0,0,NA,1,1,40,40,NA,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T11:50:00Z,9,0,1,0,3,3,0,Små,1,7,0,0,2,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T11:55:00Z,10,0,1,0,0,0,0,NA,1,1,0,0,2,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T12:00:00Z,11,0,0,0,1,1,0,Store,1,2,20,20,2,1,Stand,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T12:10:00Z,12,0,1,0,0,0,0,NA,1,1,10,10,NA,1,Støkk av hund,NA
Børgefjell,2,2,2,1999,1999-08-25T22:00:00Z,26.8.,1899-12-30T12:30:00Z,13,1,0,3,0,0,0,NA,1,4,15,15,2,1,Støkk av hund,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T09:45:00Z,1,1,0,0,0,0,0,NA,1,1,11,11,1,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T09:50:00Z,2,1,1,0,0,0,0,NA,1,2,20,20,3,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T10:25:00Z,3,1,0,0,0,0,0,NA,1,1,200,200,5,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T10:45:00Z,4,0,0,1,0,0,0,NA,1,1,250,250,10,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T11:15:00Z,5,0,0,1,0,0,0,NA,1,1,17,17,3,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T13:20:00Z,6,0,1,0,8,8,0,store,1,17,35,35,1,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T13:45:00Z,7,0,0,2,0,0,0,NA,1,2,80,80,5,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T14:00:00Z,8,1,1,0,2,2,0,små,1,6,85,85,1,1,Stand,pipkyllinger
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T15:00:00Z,9,1,1,0,1,1,0,store,1,4,20,20,15,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T15:10:00Z,10,2,1,0,0,0,0,NA,1,3,0,0,1,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T15:20:00Z,11,0,1,0,0,0,0,NA,1,1,5,5,1,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T15:50:00Z,12,1,1,0,0,0,0,NA,1,2,200,200,1,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T16:10:00Z,13,0,1,0,0,0,0,NA,1,1,35,35,1,1,Stand,NA
Møsvatn,5,3,3,1999,1999-09-09T22:00:00Z,10.9.,1899-12-30T16:15:00Z,14,1,0,0,0,0,0,NA,1,1,50,50,5,1,Stand,NA
Møsvatn,5,3,3,2000,2000-08-04T22:00:00Z,5.8.,1899-12-30T16:25:00Z,1,1,0,0,0,0,0,NA,1,1,50,50,1.5,1,Stand,NA
Møsvatn,5,3,3,2000,2000-08-04T22:00:00Z,5.8.,1899-12-30T17:10:00Z,2,1,0,0,0,0,0,NA,1,1,12,12,1,1,Støkk av hund,NA
Møsvatn,5,2,2,2000,2000-08-05T22:00:00Z,6.8.,1899-12-30T11:10:00Z,1,0,1,0,4,4,0,store,1,9,100,100,3,1,Stand,NA
Møsvatn,5,2,2,2000,2000-08-05T22:00:00Z,6.8.,1899-12-30T13:05:00Z,2,1,1,0,0,0,0,NA,1,2,61,61,15,1,Stand,NA
Møsvatn,5,2,2,2000,2000-08-05T22:00:00Z,6.8.,1899-12-30T13:25:00Z,3,0,1,0,4,4,0,normal,1,9,164,164,30,1,Stand,NA
Møsvatn,5,2,2,2000,2000-08-05T22:00:00Z,6.8.,1899-12-30T16:35:00Z,4,0,2,0,9,9,0,store,1,20,19,19,5,1,Stand,NA
Møsvatn,5,1,1,2000,2000-08-06T22:00:00Z,7.8.,1899-12-30T09:20:00Z,1,0,0,2,0,0,0,NA,1,2,76,76,2,1,Stand,NA
Møsvatn,5,1,1,2000,2000-08-06T22:00:00Z,7.8.,1899-12-30T09:55:00Z,2,0,0,1,0,0,0,NA,1,1,0,0,3,1,Stand,NA
Møsvatn,5,1,1,2000,2000-08-06T22:00:00Z,7.8.,1899-12-30T12:20:00Z,3,0,0,4,0,0,0,NA,1,4,34,34,5,1,Stand,NA
Møsvatn,5,1,1,2000,2000-08-06T22:00:00Z,7.8.,1899-12-30T13:25:00Z,4,1,1,0,0,0,0,NA,1,2,2,2,4,1,Stand,NA
Møsvatn,5,1,1,2000,2000-08-06T22:00:00Z,7.8.,1899-12-30T14:30:00Z,5,1,0,0,0,0,0,NA,1,1,19,19,1,1,Stand,NA
Møsvatn,5,1,1,2000,2000-08-06T22:00:00Z,7.8.,1899-12-30T15:00:00Z,6,0,1,0,4,4,0,normal,5,9,21,21,10,1,Stand,Orrfugl
Åmotsdalen,3,4,4,2000,2000-08-14T22:00:00Z,15.8.,1899-12-30T11:45:00Z,1,0,0,1,0,0,0,NA,1,1,113,113,5,1,Stand,NA
Åmotsdalen,3,4,4,2000,2000-08-14T22:00:00Z,15.8.,1899-12-30T11:50:00Z,2,1,0,0,0,0,0,NA,1,1,4,4,1,1,Stand,NA
Åmotsdalen,3,4,4,2000,2000-08-14T22:00:00Z,15.8.,1899-12-30T12:00:00Z,3,0,1,0,0,0,0,NA,1,1,21,21,2,1,Stand,NA
Åmotsdalen,3,4,4,2000,2000-08-14T22:00:00Z,15.8.,1899-12-30T12:30:00Z,4,1,1,0,0,0,0,NA,1,2,26,26,5,1,Stand,NA
Åmotsdalen,3,4,4,2000,2000-08-14T22:00:00Z,15.8.,1899-12-30T12:45:00Z,5,1,1,0,3,3,0,normal,1,8,33,33,5,1,Stand,NA
Åmotsdalen,3,4,4,2000,2000-08-14T22:00:00Z,15.8.,1899-12-30T14:20:00Z,6,1,0,0,0,0,0,NA,1,1,8,8,5,1,Støkk av hund,NA
Åmotsdalen,3,4,4,2000,2000-08-14T22:00:00Z,15.8.,1899-12-30T16:20:00Z,7,1,0,0,0,0,0,NA,1,1,68,68,2,1,Stand,NA
Åmotsdalen,3,2,2,2000,2000-08-15T22:00:00Z,16.8.,1899-12-30T14:00:00Z,1,1,0,0,6,6,0,normal,1,13,14,14,2,1,Stand,NA
Åmotsdalen,3,2,2,2000,2000-08-15T22:00:00Z,16.8.,1899-12-30T15:25:00Z,2,1,1,0,3,3,0,normal,1,8,33,33,5,1,Stand,NA
Åmotsdalen,3,1,1,2000,2000-08-17T22:00:00Z,18.8.,1899-12-30T10:30:00Z,1,0,0,1,8,8,0,normal,1,17,46,46,1,1,Stand,NA
Åmotsdalen,3,1,1,2000,2000-08-17T22:00:00Z,18.8.,1899-12-30T13:55:00Z,2,1,0,0,0,0,0,NA,1,1,61,61,10,1,Støkk av hund,NA
Åmotsdalen,3,3,3,2000,2000-08-17T22:00:00Z,18.8.,1899-12-30T12:25:00Z,1,1,1,0,2,2,0,normal,1,6,146,146,5,1,Stand,minimumstall
Åmotsdalen,3,3,3,2000,2000-08-17T22:00:00Z,18.8.,1899-12-30T12:40:00Z,2,1,1,0,7,7,0,normal,1,16,37,37,10,1,Stand,NA
Åmotsdalen,3,3,3,2000,2000-08-17T22:00:00Z,18.8.,1899-12-30T13:05:00Z,3,1,1,0,3,3,0,små,1,8,151,151,5,1,Stand,NA
Åmotsdalen,3,3,3,2000,2000-08-17T22:00:00Z,18.8.,1899-12-30T13:25:00Z,4,1,0,0,0,0,0,NA,1,1,NA,201,5,1,Stand,NA
